Match_addr,City,Subregion,Region,Postal,Lng,Lat,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ARC_Addres,ARC_Neighb,ARC_City,ARC_Subreg,ARC_Region,ARC_Postal,ARC_Post_1,ARC_Countr,CrimeDate,Address_Cl,Zip_Code,CrimeType
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,6366 Basehore Road (Road Scholar Trucking) 17011,,,17011,,,,,11/16/2015,6366 Basehore Road (Road Scholar Trucking) 17011,17011,Theft from a Motor Vehicle
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,6366 Basehore Road (Road Scholar Trucking) 17011,,,17011,,,,,4/18/2016,6366 Basehore Road (Road Scholar Trucking) 17011,17011,Theft of Services
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,6384 Brandy Lane (Raber?ÇÖs Automotive) 17011,,,17011,,,,,12/16/2016,6384 Brandy Lane (Raber?ÇÖs Automotive) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6385 Carlisle Pike (Buffalo Wild Wings) 17011,,,17011,,,,,12/28/2015,6385 Carlisle Pike (Buffalo Wild Wings) 17011,17011,Public Drunkenness
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6385 Carlisle Pike (Buffalo Wild Wings) 17011,,,17011,,,,,4/18/2015,6385 Carlisle Pike (Buffalo Wild Wings) 17011,17011,Public Drunkenness
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6385 Carlisle Pike (Buffalo Wild Wings) 17011,,,17011,,,,,12/27/2015,6385 Carlisle Pike (Buffalo Wild Wings) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6385 Carlisle Pike (Buffalo Wild Wings) 17011,,,17011,,,,,5/3/2015,6385 Carlisle Pike (Buffalo Wild Wings) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6385 Carlisle Pike (Buffalo Wild Wings) 17011,,,17011,,,,,10/4/2015,6385 Carlisle Pike (Buffalo Wild Wings) 17011,17011,Theft of Services
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6385 Carlisle Pike (Buffalo Wild Wings) 17011,,,17011,,,,,9/7/2015,6385 Carlisle Pike (Buffalo Wild Wings) 17011,17011,Theft of Services
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,6391 Carlisle Pike (Dominos) 17011,,,17011,,,,,8/1/2015,6391 Carlisle Pike (Dominos) 17011,17011,Counterfeit/Forgery
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6391 Carlisle Pike (Toys R Us) 17011,,,17011,,,,,9/22/2016,6391 Carlisle Pike (Toys R Us) 17011,17011,Retail Theft
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6391 Carlisle Pike (Toys R Us) 17011,,,17011,,,,,7/14/2016,6391 Carlisle Pike (Toys R Us) 17011,17011,Retail Theft
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6391 Carlisle Pike (Toys R Us) 17011,,,17011,,,,,7/7/2016,6391 Carlisle Pike (Toys R Us) 17011,17011,Retail Theft
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6391 Carlisle Pike (Toys R Us) 17011,,,17011,,,,,5/29/2016,6391 Carlisle Pike (Toys R Us) 17011,17011,Retail Theft
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6391 Carlisle Pike (Toys R Us) 17011,,,17011,,,,,5/13/2016,6391 Carlisle Pike (Toys R Us) 17011,17011,Retail Theft
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6391 Carlisle Pike (Toys R Us) 17011,,,17011,,,,,9/25/2015,6391 Carlisle Pike (Toys R Us) 17011,17011,Theft by Deception
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6391 Carlisle Pike (Toys R Us) 17011,,,17011,,,,,8/17/2015,6391 Carlisle Pike (Toys R Us) 17011,17011,Theft by Deception
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6391 Carlisle Pike (Toys R Us) 17011,,,17011,,,,,6/7/2015,6391 Carlisle Pike (Toys R Us) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6391 Carlisle Pike (Toys R Us) 17011,,,17011,,,,,12/26/2015,6391 Carlisle Pike (Toys R Us) 17011,17011,Theft from a Motor Vehicle
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6395 Carlisle Pike (Holiday Inn Express) 17011,,,17011,,,,,10/6/2015,6395 Carlisle Pike (Holiday Inn Express) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,63991 Carlisle Pike (Toys R Us) 17011,,,17011,,,,,5/18/2016,63991 Carlisle Pike (Toys R Us) 17011,17011,Identity Theft
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,6416 Carlisle Pike (Wegmans) 17011,,,17011,,,,,11/22/2016,6416 Carlisle Pike (Wegmans) 17011,17011,Retail Theft
"17 S 35th St, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.941222,40.238622,-76.941222,40.238622,-76.942222,-76.940222,40.237622,40.239622,17 S 35th Street (Premier Catering) 17011,,,17011,,,,,10/15/2015,17 S 35th Street (Premier Catering) 17011,17011,Theft by Unlawful Taking
"17 S 35th St, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.941222,40.238622,-76.941222,40.238622,-76.942222,-76.940222,40.237622,40.239622,17 South 35th Street (Premier Caterers) 17011,,,17011,,,,,6/8/2015,17 South 35th Street (Premier Caterers) 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,35 Gateway Drive (Cosmo Pro) 17011,,,17011,,,,,8/29/2015,35 Gateway Drive (Cosmo Pro) 17011,17011,Retail Theft
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,39th Street/Market Street 17011,,,17011,,,,,11/20/2016,39th Street/Market Street 17011,17011,Theft from a Motor Vehicle
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,85 Gateway Drive (Grocery Outlet) 17011,,,17011,,,,,10/21/2015,85 Gateway Drive (Grocery Outlet) 17011,17011,Counterfeit/Forgery
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,95 Gateway Drive (Skyzone) 17011,,,17011,,,,,12/5/2015,95 Gateway Drive (Skyzone) 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,95 Gateway Drive (Skyzone) 17011,,,17011,,,,,11/23/2015,95 Gateway Drive (Skyzone) 17011,17011,Theft from a Motor Vehicle
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,99 Gateway Drive (TJ Maxx) 17011,,,17011,,,,,9/9/2016,99 Gateway Drive (TJ Maxx) 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,99 Gateway Drive (TJ Maxx) 17011,,,17011,,,,,8/12/2016,99 Gateway Drive (TJ Maxx) 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,99 Gateway Drive (TJ Maxx) 17011,,,17011,,,,,5/24/2015,99 Gateway Drive (TJ Maxx) 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Allendale Road/Simpson Ferry Road 17011,,,17011,,,,,11/25/2016,Allendale Road/Simpson Ferry Road 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Basehore Road/Salem Church Road 17011,,,17011,,,,,7/3/2015,Basehore Road/Salem Church Road 17011,17011,Prohibited Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Brandy Lane/Admirals Quay 17011,,,17011,,,,,9/28/2015,Brandy Lane/Admirals Quay 17011,17011,Burglary
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Brandy Lane/Admirals Quay 17011,,,17011,,,,,10/6/2015,Brandy Lane/Admirals Quay 17011,17011,Criminal Mischief
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Brandy Lane/Admirals Quay (Liberty Excavators) 17011,,,17011,,,,,9/16/2015,Brandy Lane/Admirals Quay (Liberty Excavators) 17011,17011,Vandalism
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Brondle Boulevard/Simie Street 17011,,,17011,,,,,11/19/2015,Brondle Boulevard/Simie Street 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Brookridge Drive/Willcliff 17011,,,17011,,,,,10/26/2016,Brookridge Drive/Willcliff 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/South Sporting Hill Road 17011,,,17011,,,,,4/8/2016,Carlisle Pike/South Sporting Hill Road 17011,17011,Accidents Involving Damage to Attended Vehicle
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/RT 581 Prohibited 17011,,,17011,,,,,2/4/2016,Carlisle Pike/RT 581 Prohibited 17011,17011,Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/Gateway 17011,,,17011,,,,,6/10/2016,Carlisle Pike/Gateway 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/Crossgates 17011,,,17011,,,,,12/26/2016,Carlisle Pike/Crossgates 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/Van Patton 17011,,,17011,,,,,10/22/2016,Carlisle Pike/Van Patton 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/Lighthouse Drive 17011,,,17011,,,,,10/16/2016,Carlisle Pike/Lighthouse Drive 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/Salem Church Road 17011,,,17011,,,,,8/2/2015,Carlisle Pike/Salem Church Road 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/N Sporting Hill Road 17011,,,17011,,,,,8/30/2016,Carlisle Pike/N Sporting Hill Road 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/Brondle Boulevard 17011,,,17011,,,,,9/25/2015,Carlisle Pike/Brondle Boulevard 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/RT 581 17011,,,17011,,,,,8/29/2015,Carlisle Pike/RT 581 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/Orrs Bridge Road 17011,,,17011,,,,,6/5/2015,Carlisle Pike/Orrs Bridge Road 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/S Sporting Hill Road 17011,,,17011,,,,,2/26/2015,Carlisle Pike/S Sporting Hill Road 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/Gateway Drive 17011,,,17011,,,,,2/19/2016,Carlisle Pike/Gateway Drive 17011,17011,Fleeing or Eluding Police
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/Gateway Drive 17011,,,17011,,,,,12/10/2015,Carlisle Pike/Gateway Drive 17011,17011,Prohibited Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/Richard Road 17011,,,17011,,,,,8/6/2016,Carlisle Pike/Richard Road 17011,17011,Prohibited Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/N Sporting Hill Road 17011,,,17011,,,,,2/6/2016,Carlisle Pike/N Sporting Hill Road 17011,17011,Prohibited Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/Crossgate Drive 17011,,,17011,,,,,2/7/2016,Carlisle Pike/Crossgate Drive 17011,17011,Prohibited Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Carlisle Pike/Silver Spring Road 17011,,,17011,,,,,2/1/2016,Carlisle Pike/Silver Spring Road 17011,17011,Simple Assault
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Central Boulevard/Trindle Road 17011,,,17011,,,,,12/23/2016,Central Boulevard/Trindle Road 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Charles Road/St Marks Road 17011,,,17011,,,,,6/27/2015,Charles Road/St Marks Road 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Charles Road/Delbrook Road 17011,,,17011,,,,,2/7/2015,Charles Road/Delbrook Road 17011,17011,Prohibited Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Creekview Road/Lambs Gap Road 17011,,,17011,,,,,10/16/2016,Creekview Road/Lambs Gap Road 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Creekview Road/Coppercreek Drive 17011,,,17011,,,,,7/26/2015,Creekview Road/Coppercreek Drive 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Creekview Road/Sanderling Boulevard 17011,,,17011,,,,,4/9/2016,Creekview Road/Sanderling Boulevard 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Creekview Road/Sanderling Boulevard 17011,,,17011,,,,,11/19/2015,Creekview Road/Sanderling Boulevard 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Creekview Road/Rt 581 17011,,,17011,,,,,5/23/2015,Creekview Road/Rt 581 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Creekview Road/Sanderling Boulevard 17011,,,17011,,,,,2/4/2015,Creekview Road/Sanderling Boulevard 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Creekview Road/Ramrod Drive 17011,,,17011,,,,,2/27/2016,Creekview Road/Ramrod Drive 17011,17011,Prohibited Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Creekview Road/Sanderling Boulevard 17011,,,17011,,,,,11/16/2016,Creekview Road/Sanderling Boulevard 17011,17011,Prohibited Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Creekview Road/Coppercreek Drive 17011,,,17011,,,,,11/21/2016,Creekview Road/Coppercreek Drive 17011,17011,Prohibited Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Creekview Road/Sanderling Boulevard 17011,,,17011,,,,,7/18/2016,Creekview Road/Sanderling Boulevard 17011,17011,Prohibited Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Crossgates Drive/Carlisle Pike 17011,,,17011,,,,,8/2/2015,Crossgates Drive/Carlisle Pike 17011,17011,Disorderly Conduct
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Deerfield Avenue/Meadowbrook Drive 17011,,,17011,,,,,4/14/2016,Deerfield Avenue/Meadowbrook Drive 17011,17011,Prohibited Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,Delbrook Road/Kay Road 17011,,,17011,,,,,5/4/2015,Delbrook Road/Kay Road 17011,17011,Prohibited Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,E Main Street/N Walnut Street 17011,,,17011,,,,,4/30/2016,E Main Street/N Walnut Street 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,East Trindle Road/Rt 581 17011,,,17011,,,,,4/12/2016,East Trindle Road/Rt 581 17011,17011,Accidents Involving Damage to Attended Vehicle
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,East Trindle Road/Sheely Lane 17011,,,17011,,,,,9/16/2016,East Trindle Road/Sheely Lane 17011,17011,Driving Under the Influence
